,LON,LAT,도로명
864,126.3898273,37.71938208,인천 강화군 내가면 강화서로 249
865,126.4116364,37.77491617,인천 강화군 하점면 강화대로 1220
866,126.4116364,37.77491617,인천 강화군 하점면 강화대로 1220
867,126.4835857,37.74859865,인천 강화군 강화읍 북문길9번길 14
868,126.2830148,37.78452858,인천 강화군 교동면 교동동로 485-13
869,126.3204111,37.70492761,인천 강화군 삼산면 삼산북로 475
870,126.4838886,37.25604788,인천 옹진군 영흥면 영흥로251번길 90
871,126.912838,35.14914143,광주 동구 충장로58번길 16
872,126.9251536,35.15119755,광주 동구 동명로26번길 13
873,126.9196701,35.15853472,광주 동구 경양로247번길 26
874,126.9196701,35.15853472,광주 동구 경양로247번길 26
875,126.9196701,35.15853472,광주 동구 경양로247번길 26
876,126.9361255,35.15455329,광주 동구 필문대로191번길 43-24
877,126.9327147,35.14899546,광주 동구 지산로 57
878,126.9344418,35.14788412,광주 동구 지산동 232-46
879,126.9231621,35.14495168,광주 동구 서남로 14
880,126.9196701,35.15853472,광주 동구 경양로247번길 26
881,126.9335534,35.13249017,광주 동구 의재로 53
882,126.9351785,35.12530177,광주 동구 지원로 31-9
883,126.9328391,35.12047279,광주 동구 화산로 361
884,126.9009613,35.15479825,광주 서구 천변좌로222번길 3-2
885,126.8940162,35.15745229,광주 서구 상무대로1223번길 16
886,126.8896764,35.15671922,광주 서구 상무대로1189번길 23
887,126.8902557,35.15034532,광주 서구 화정로 314
888,126.8803187,35.16433223,광주 서구 광천2길 9
889,126.8519408,35.16540413,광주 서구 유덕로 24
890,126.8433387,35.14991157,광주 서구 상무공원로 62
891,126.8646688,35.17088845,광주 서구 유림로98번길 8
892,126.8664254,35.14657534,광주 서구 화정로85번길 17
893,126.8777227,35.1563472,광주 서구 내방로338번길 11
894,126.8825567,35.14685885,광주 서구 화정동 1611
895,126.8769124,35.14346053,광주 서구 월드컵4강로68번길 21
896,126.8737546,35.14179878,광주 서구 염화로83번길 3
897,126.8302912,35.1144993,광주 서구 눌재로 412
898,126.8571438,35.13518236,광주 서구 운천로31번길 17
899,126.857159,35.12898461,광주 서구 풍금로 135
900,126.8786696,35.12475001,광주 서구 풍암1로 27
901,126.8647314,35.17086689,광주 서구 유림로98번길 8
902,126.9164419,35.14054137,광주 남구 백서로 94
903,126.9182653,35.13435206,광주 남구 오방로 101-2
904,126.9220245,35.13189561,광주 남구 천변좌로566번다길 12
905,126.9067193,35.12935377,광주 남구 봉선로51번길 21
906,126.9137869,35.12345327,광주 남구 봉선중앙로26번길 10
907,126.9079868,35.14575593,광주 남구 중앙로95번길 14
908,126.9026119,35.14750759,광주 남구 덕림2길 3
909,126.9196701,35.15853472,광주 동구 경양로247번길 26
910,126.8929765,35.14089789,광주 남구 군분로82번길 14
911,126.9039308,35.13827869,광주 남구 독립로54번길 20
912,126.9023183,35.1360889,광주 남구 진다리로6번길 9
913,126.8933306,35.13193505,광주 남구 회서로21번가길 13
914,126.8942048,35.13469399,광주 남구 군분로13번길 12
915,126.894313,35.10192765,광주 남구 효우로 200
916,126.8771051,35.11157769,광주 남구 송암로 66
917,126.8337418,35.08121477,광주 남구 포충로 591
918,126.9196701,35.15853472,광주 동구 경양로247번길 26
919,126.9092544,35.16833415,광주 북구 우치로1번길 10
920,126.9171208,35.17227872,광주 북구 서방로40번길 12
921,126.9065733,35.15730308,광주 북구 금재로 30
922,126.9196701,35.15853472,광주 동구 경양로247번길 26
923,126.8987243,35.16744247,광주 북구 신안동 500-5
924,126.9011893,35.18043487,광주 북구 용주로18번길 28
925,126.8646688,35.17088845,광주 서구 유림로98번길 8
926,126.8646688,35.17088845,광주 서구 유림로98번길 8
927,126.8646688,35.17088845,광주 서구 유림로98번길 8
928,126.8646688,35.17088845,광주 서구 유림로98번길 8
929,126.9249436,35.17310045,광주 북구 동문대로 109
930,126.9196701,35.15853472,광주 동구 경양로247번길 26
931,126.9368378,35.18149706,광주 북구 군왕로 233
932,126.9216295,35.18679176,광주 북구 대천로 140-3
933,126.9196701,35.15853472,광주 동구 경양로247번길 26
934,126.9289467,35.17104777,광주 북구 동문대로110번길 77
935,126.9196701,35.15853472,광주 동구 경양로247번길 26
936,126.9196701,35.15853472,광주 동구 경양로247번길 26
937,126.8994941,35.19925826,광주 북구 설죽로 447
938,126.8972751,35.20603728,광주 북구 설죽로 525
939,126.8920651,35.1896173,광주 북구 매곡로69번길 25
940,126.90814,35.18907172,광주 북구 우치로274번길 48
941,126.9004706,35.19007157,광주 북구 서하로183번길 29
942,126.9500575,35.21498673,광주 북구 석곡로 634
943,126.8816453,35.22293235,광주 북구 본촌마을길 25
944,126.879717,35.20916863,광주 북구 양산택지로 32
945,126.7987219,35.14076898,광주 광산구 광산로 70
946,126.7944203,35.139069,광주 광산구 광산로29번길 5
947,126.7916489,35.12946657,광주 광산구 도산로 12
948,126.800638,35.14520143,광주 광산구 신흥동안길 9
949,126.7798104,35.14825523,광주 광산구 선운중앙로67번길 6
950,126.8070551,35.16021764,광주 광산구 무진대로 246-12
951,126.8097237,35.17179529,광주 광산구 사암로 306
952,126.8077319,35.17437272,광주 광산구 산정공원로72번길 21-12
953,126.8243164,35.22202267,광주 광산구 비아중앙로31번길 6
954,126.8424011,35.21950576,광주 광산구 첨단중앙로 160
955,126.8433431,35.21628376,광주 광산구 첨단중앙로124번길 24
956,126.8276443,35.18159641,광주 광산구 신가로 30
957,126.8218965,35.17326678,광주 광산구 목련로217번길 10
958,126.8256132,35.1970391,광주 광산구 장덕로 158
959,126.7999131,35.17952753,광주 광산구 하남대로54번길 15
960,126.7447863,35.21961695,광주 광산구 고봉로 788
961,126.7720386,35.09862986,광주 광산구 동곡로 151-56
962,126.760438,35.12458571,광주 광산구 평동로 790
963,126.6975759,35.16219313,광주 광산구 오운로 433-1
964,126.7287868,35.18080608,광주 광산구 용진로 379
965,126.8407035,35.1955997,광주 광산구 왕버들로 291
966,127.4388252,36.3346003,대전 동구 대동천우안5길 24
967,127.4427694,36.33010511,대전 동구 계족로 180
968,127.4380492,36.32332403,대전 동구 충무로203번길 28-25
969,127.4600469,36.31816957,대전 동구 동부로10번길 68
970,127.4573877,36.32045795,대전 동구 동부로 37
971,127.4615801,36.32814148,대전 동구 새울로109번길 5
972,127.4427694,36.33010511,대전 동구 계족로 180
973,127.4487223,36.33534758,대전 동구 백룡로 16
974,127.4414347,36.34701248,대전 동구 가양로 122
975,127.4473951,36.3490522,대전 동구 흥룡로 33
976,127.432395,36.35773705,대전 동구 계족로 515
977,127.4376434,36.3445518,대전 동구 성남동 8-2
978,127.4257203,36.34896196,대전 동구 동산초교로34번길 56
979,127.4221772,36.34059721,대전 동구 태전로 138-12
980,127.492643,36.34357534,대전 동구 옥천로 631
981,127.4678965,36.28182517,대전 동구 산내로 1326
982,127.4166577,36.33242309,대전 중구 보문로337번길 33
983,127.4085273,36.33586842,대전 중구 목중로39번길 39
984,127.4124463,36.33893698,대전 중구 대종로 663-7
985,127.4241902,36.32337762,대전 중구 대흥로 109
986,127.4427694,36.33010511,대전 동구 계족로 180
987,127.4424804,36.30971794,대전 중구 대종로 228
988,127.4427694,36.33010511,대전 동구 계족로 180
989,127.4336555,36.31421292,대전 중구 보문로68번길 20
990,127.4103915,36.32518849,대전 중구 동서대로1322번길 111
991,127.403849,36.3254559,대전 중구 오류로 56
992,127.3867625,36.32582602,대전 서구 중반5길 133
993,127.3867625,36.32582602,대전 서구 중반5길 133
994,127.3952434,36.31506704,대전 중구 계백로1566번길 57
995,127.381111,36.3160826,대전 서구 도마3길 46
996,127.4064869,36.3153105,대전 중구 문화로 195
997,127.381111,36.3160826,대전 서구 도마3길 46
998,127.3861717,36.30540358,대전 중구 대둔산로 403
999,127.3789329,36.2999791,대전 서구 복수동로 49
1000,127.381111,36.3160826,대전 서구 도마3길 46
1001,127.3735854,36.31276838,대전 서구 도림1길 14
1002,127.3667142,36.30449518,대전 서구 정림동로 10
1003,127.3867625,36.32582602,대전 서구 중반5길 133
1004,127.3915366,36.33891359,대전 서구 계룡로 626-1
1005,127.3953851,36.34664022,대전 서구 탄방로7번길 97
1006,127.3820623,36.3371383,대전 서구 가장로 57
1007,127.3867625,36.32582602,대전 서구 중반5길 133
1008,127.3773826,36.33221111,대전 서구 도솔로 247
1009,127.3678069,36.35079168,대전 서구 신갈마로 191
1010,127.3748551,36.34677397,대전 서구 대덕대로 147
1011,127.3576,36.35467879,대전 서구 월평서로 13
1012,127.3738816,36.36357221,대전 서구 갈마역로 145
1013,127.366928,36.36030809,대전 서구 청사로 27-9
1014,127.3494324,36.303525,대전 서구 가수원로 105
1015,127.3373761,36.30386783,대전 서구 관저북로 24
1016,127.33521,36.29931754,대전 서구 관저중로 82
1017,127.3416337,36.25586214,대전 서구 흑석1길 16
1018,127.3860301,36.35255728,대전 서구 둔산중로 65
1019,127.3837013,36.35383363,대전 서구 둔산서로 80
1020,127.3750236,36.36750856,대전 서구 만년로 19
1021,127.399965,36.35344507,대전 서구 둔산북로 232-52
1022,127.3166275,36.2995232,대전 유성구 원내로 5
1023,127.3389477,36.35313267,대전 유성구 도안대로589번길 35
1024,127.3184524,36.36826751,대전 유성구 노은동로87번길 89
1025,127.3184524,36.36826751,대전 유성구 노은동로87번길 89
1026,127.3207725,36.3894713,대전 유성구 송림로19번길 35
1027,127.3078438,36.38678648,대전 유성구 지족동로 145
1028,127.3473834,36.38921303,대전 유성구 신성로 55
1029,127.400376,36.39997202,대전 유성구 유성대로 1719
1030,127.4122627,36.44850876,대전 대덕구 대덕대로1470번길 7
1031,127.3887699,36.42312075,대전 유성구 관평2로 42
1032,127.3433291,36.34215104,대전 유성구 봉명로 27-18
1033,127.4098957,36.35384398,대전 대덕구 한밭대로972번길 92
1034,127.4114105,36.36648042,대전 대덕구 동심5길 10
1035,127.4214605,36.37626094,대전 대덕구 대전로 1376
1036,127.4500177,36.35489637,대전 대덕구 비래동로 10
1037,127.4399673,36.36575867,대전 대덕구 동춘당로94번길 11
1038,127.4264209,36.36057198,대전 대덕구 중리남로 47
1039,127.4290877,36.45171887,대전 대덕구 신탄진로 830
1040,127.4256635,36.44810847,대전 대덕구 석봉로37번길 15
1041,127.4268567,36.44030378,대전 대덕구 덕암북로104번길 60
1042,127.4122627,36.44850876,대전 대덕구 대덕대로1470번길 7
1043,127.4267661,36.37075217,대전 대덕구 계족로663번길 36
1044,127.4308339,36.36720859,대전 대덕구 동춘당로 187
1045,129.3416298,35.55644956,울산 중구 화합로 340
1046,129.3416298,35.55644956,울산 중구 화합로 340
1047,129.3342258,35.56577316,울산 중구 화합로 465
1048,129.3270402,35.56303237,울산 중구 북부순환도로 610
1049,129.3342258,35.56577316,울산 중구 화합로 465
1050,129.3240313,35.55751469,울산 중구 중앙길 199
1051,129.3125167,35.5552709,울산 중구 장춘로 30
1052,129.3044818,35.55654214,울산 중구 유곡로 45
1053,129.2757126,35.5562851,울산 중구 운곡길 6
1054,129.3465872,35.57005634,울산 중구 병영3길 8
1055,129.3459954,35.57940997,울산 중구 병영성7길 9
1056,129.3372275,35.57040045,울산 중구 평산4길 38
1057,129.309766,35.57433423,울산 중구 백양로 34
1058,129.3065379,35.5413325,울산 남구 월평로9번길 7
1059,129.3077912,35.53470912,울산 남구 봉월로20번길 9
1060,129.3163865,35.54506145,울산 남구 월평로103번길 18
1061,129.3144268,35.52935573,울산 남구 수암로64번길 16
1062,129.3213292,35.54487625,울산 남구 월평로 147
1063,129.316533,35.53635798,울산 남구 돋질로92번길 28
1064,129.3322779,35.54361604,울산 남구 돋질로 251
1065,129.2660171,35.5499873,울산 남구 삼호로 15
1066,129.2660171,35.5499873,울산 남구 삼호로 15
1067,129.2938596,35.53529222,울산 남구 문수로369번길 5
1068,129.3267922,35.52652984,울산 남구 수암로 182
1069,129.3184685,35.52440151,울산 남구 중앙로 32
1070,129.338325,35.51494612,울산 남구 산업로339번길 17
1071,129.3401335,35.51995697,울산 남구 여천로12번길 50
1072,129.4239741,35.48623044,울산 동구 꽃바위로 325
1073,129.4313636,35.49907835,울산 동구 일산진11길 123
1074,129.422616,35.4958845,울산 동구 대송로 140
1075,129.4183409,35.50322913,울산 동구 대송5길 10
1076,129.4286483,35.51680791,울산 동구 바드래3길 55
1077,129.4266013,35.50884878,울산 동구 진성4길 45
1078,129.4208026,35.53925386,울산 동구 방어진순환도로 1170
1079,129.4314468,35.52459775,울산 동구 명덕6길 33
1080,129.4208026,35.53925386,울산 동구 방어진순환도로 1170
1081,129.3560508,35.62277391,울산 북구 호계2길 10
1082,129.3483705,35.6383282,울산 북구 찬샘1길 24
1083,129.3396241,35.62863384,울산 북구 신답로 77
1084,129.4456427,35.61282787,울산 북구 무룡로 1096
1085,129.3611623,35.57779543,울산 북구 산업로 970
1086,129.3651694,35.59230928,울산 북구 송내14길 41
1087,129.3853456,35.5486505,울산 북구 오치골3길 16-1
1088,129.3944517,35.53067968,울산 북구 염포로 707
1089,129.3147201,35.43480626,울산 울주군 온산읍 덕신로 303
1090,129.1256467,35.56940608,울산 울주군 언양읍 동문길 7
1091,129.2804593,35.41942644,울산 울주군 온양읍 남창1길 20
1092,129.2304242,35.56879174,울산 울주군 범서읍 송현길 72
1093,129.3060857,35.49318092,울산 울주군 청량읍 신덕하3길 5
1094,129.3259292,35.34996145,울산 울주군 서생면 해맞이로 894
1095,129.2083247,35.46128819,울산 울주군 웅촌면 새초천길 12
1096,129.2011646,35.65426884,울산 울주군 두동면 대밀길 28
1097,129.1618009,35.64794657,울산 울주군 두서면 반구대로 1817-11
1098,129.0912898,35.59053433,울산 울주군 상북면 도동신리로 5
1099,129.157621,35.52373268,울산 울주군 삼동면 삼동로 777
1100,126.997419,37.31032321,경기 수원시 장안구 파장천로 60
1101,126.971402,37.29762959,경기 수원시 장안구 서부로2106번길 27
1102,126.9913059,37.30220999,경기 수원시 장안구 정자로130번길 20
1103,127.0004421,37.29503805,경기 수원시 장안구 송정로24번길 34
1104,126.9925879,37.29569378,경기 수원시 장안구 대평로 85
1105,127.0140297,37.29318469,경기 수원시 장안구 수성로382번길 24
1106,127.006984,37.30050534,경기 수원시 장안구 송원로41번길 16-21
1107,127.0165037,37.3017226,경기 수원시 장안구 금당로 56
1108,127.0096104,37.3056735,경기 수원시 장안구 송원로 109-50
1109,127.0214724,37.29054173,경기 수원시 장안구 경수대로 757
1110,127.0119267,37.25905532,경기 수원시 권선구 정조로 557
1111,127.0130485,37.25335159,경기 수원시 권선구 덕영대로 1107
1112,127.0119267,37.25905532,경기 수원시 권선구 정조로 557
1113,126.9941382,37.25806462,경기 수원시 권선구 평동로76번길 13
1114,126.9860417,37.27260496,경기 수원시 권선구 서호로 146
1115,126.9862695,37.28510061,경기 수원시 팔달구 화산로6번길 6
1116,126.95219,37.27272948,경기 수원시 권선구 금곡로196번길 20
1117,126.9570599,37.26624746,경기 수원시 권선구 칠보로 161
1118,127.0245834,37.25774325,경기 수원시 권선구 경수대로352번길 29
1119,127.0295858,37.25106447,경기 수원시 권선구 권선동 1268-2
1120,127.0333246,37.24333522,경기 수원시 권선구 동수원로146번길 174
1121,126.9595415,37.29320113,경기 수원시 권선구 입북로 17
1122,127.0162896,37.27107289,경기 수원시 팔달구 정조로715번길 17
1123,127.0059472,37.2689357,경기 수원시 팔달구 매산로 45
1124,127.0011951,37.27334373,경기 수원시 팔달구 고등로 37
1125,126.9950117,37.27645132,경기 수원시 팔달구 동말로4번길 10
1126,126.9862695,37.28510061,경기 수원시 팔달구 화산로6번길 6
1127,127.0284523,37.28205608,경기 수원시 팔달구 팔달문로115번길 5
1128,127.0284523,37.28205608,경기 수원시 팔달구 팔달문로115번길 5
1129,127.0397941,37.27800894,경기 수원시 팔달구 중부대로207번길 33
1130,127.0245834,37.25774325,경기 수원시 권선구 경수대로352번길 29
1131,127.0126749,37.28409156,경기 수원시 팔달구 신풍로23번길 40
1132,127.0405297,37.27047239,경기 수원시 영통구 인계로189번길 119
1133,127.047434,37.27012383,경기 수원시 영통구 매영로39번길 21
1134,127.0430968,37.25644406,경기 수원시 영통구 동탄원천로881번길 76
1135,127.047434,37.27012383,경기 수원시 영통구 매영로39번길 21
1136,127.0532134,37.27346243,경기 수원시 영통구 중부대로 339
1137,127.0805522,37.26634498,경기 수원시 영통구 봉영로1759번길 23
1138,127.0563011,37.24695953,경기 수원시 영통구 영통로217번길 12
1139,127.047406,37.29020621,경기 수원시 영통구 도청로89번길 20
1140,127.070123,37.29221866,경기 수원시 영통구 법조로149번길 155
1141,127.0431104,37.25644766,경기 수원시 영통구 동탄원천로881번길 76
1142,127.1453227,37.44879525,경기 성남시 수정구 수정로 267
1143,127.1488133,37.44348754,경기 성남시 수정구 공원로349번길 8
1144,127.1260723,37.44076048,경기 성남시 수정구 모란로 88
1145,127.1331905,37.4453947,경기 성남시 수정구 남문로 54
1146,127.1331905,37.4453947,경기 성남시 수정구 남문로 54
1147,127.1453227,37.44879525,경기 성남시 수정구 수정로 267
1148,127.1389443,37.43532915,경기 성남시 중원구 광명로 89
1149,127.128706,37.43729774,경기 성남시 수정구 성남대로 1204
1150,127.1553617,37.44938976,경기 성남시 수정구 희망로506번길 21
1151,127.1500738,37.45221135,경기 성남시 수정구 수정남로 261
1152,127.166567,37.45704391,경기 성남시 중원구 은이로 21
1153,127.1271497,37.46580748,경기 성남시 수정구 복정로 144
1154,127.144257,37.48114824,서울 송파구 위례광장로 210
1155,127.1045041,37.4547184,경기 성남시 수정구 오야로 19
1156,127.1022658,37.42781966,경기 성남시 수정구 대왕판교로 982
1157,127.1079291,37.42197603,경기 성남시 수정구 여수대로56번길 6
1158,127.1389443,37.43532915,경기 성남시 중원구 광명로 89
1159,127.1562784,37.44293099,경기 성남시 중원구 광명로264번길 1
1160,127.1624585,37.44502292,경기 성남시 중원구 광명로 328
1161,127.1640161,37.44622452,경기 성남시 중원구 광명로 345
1162,127.1689159,37.45212105,경기 성남시 중원구 은행로 85
1163,127.166567,37.45704391,경기 성남시 중원구 은이로 21
1164,127.164381,37.43323859,경기 성남시 중원구 둔촌대로 425
1165,127.158305,37.43888364,경기 성남시 중원구 희망로 371
1166,127.1463609,37.42827786,경기 성남시 중원구 둔촌대로 252
1167,127.1527724,37.41650246,경기 성남시 중원구 도촌북로 28
1168,127.1311292,37.3701871,경기 성남시 분당구 불정로 312
1169,127.1180552,37.37545565,경기 성남시 분당구 내정로173번길 21
1170,127.1224875,37.37114784,경기 성남시 분당구 내정로174번길 42
1171,127.1260479,37.36688045,경기 성남시 분당구 돌마로356번길 43
1172,127.1152588,37.36600485,경기 성남시 분당구 내정로 66
1173,127.1115403,37.36144922,경기 성남시 분당구 황새울로18번길 14
1174,127.1152679,37.36600484,경기 성남시 분당구 내정로 66
1175,127.1195538,37.36076382,경기 성남시 분당구 돌마로 242
1176,127.126016,37.38290791,경기 성남시 분당구 중앙공원로39번길 35
1177,127.1346032,37.37605067,경기 성남시 분당구 돌마로476번길 17
1178,127.1272185,37.39959355,경기 성남시 분당구 성남대로779번길 10
1179,127.1218923,37.39960637,경기 성남시 분당구 탄천로79번길 19
1180,127.1302713,37.41205314,경기 성남시 분당구 장미로86번길 18
1181,127.1273616,37.40943254,경기 성남시 분당구 야탑로76번길 5
1182,127.1379683,37.41084785,경기 성남시 분당구 야탑로167번길 12
1183,127.0987814,37.38986807,경기 성남시 분당구 서판교로32번길 9
1184,127.1163594,37.40612092,경기 성남시 분당구 동판교로266번길 7
1185,127.1108713,37.38854907,경기 성남시 분당구 동판교로 21
1186,127.1070156,37.35158534,경기 성남시 분당구 성남대로171번길 14
1187,127.1117932,37.34927429,경기 성남시 분당구 돌마로90번길 8
1188,127.1227037,37.3402676,경기 성남시 분당구 구미로 130
1189,127.0777691,37.39047122,경기 성남시 분당구 운중로138번길 10
1190,127.0427907,37.74077828,경기 의정부시 신흥로 275
1191,127.0487713,37.71199173,경기 의정부시 평화로230번길 12-9
1192,127.0430864,37.72647077,경기 의정부시 신흥로 115
1193,127.0542709,37.72639767,경기 의정부시 장곡로250번길 23
1194,127.0542709,37.72639767,경기 의정부시 장곡로250번길 23
1195,127.0579369,37.74365852,경기 의정부시 추동로23번길 7
1196,127.0868135,37.73112091,경기 의정부시 민락로 13
1197,127.0581644,37.75029674,경기 의정부시 거북로 13
1198,127.0306487,37.74626716,경기 의정부시 흥선로 20
1199,127.0323204,37.7601308,경기 의정부시 진등로 21
1200,127.0476229,37.7464201,경기 의정부시 가능로152번길 14
1201,127.0899912,37.7397354,경기 의정부시 용민로 115
1202,126.9258676,37.39914499,경기 안양시 만안구 장내로 170
1203,126.9178289,37.40509723,경기 안양시 만안구 안양로384번길 50
1204,126.9258676,37.39914499,경기 안양시 만안구 장내로 170
1205,126.9337077,37.39144771,경기 안양시 만안구 덕천로 115
1206,126.9337077,37.39144771,경기 안양시 만안구 덕천로 115
1207,126.9337077,37.39144771,경기 안양시 만안구 덕천로 115
1208,126.9091292,37.40366725,경기 안양시 만안구 양화로127번길 9
1209,126.9178289,37.40509723,경기 안양시 만안구 안양로384번길 50
1210,126.9178289,37.40509723,경기 안양시 만안구 안양로384번길 50
1211,126.8994493,37.40919889,경기 안양시 만안구 충훈로90번길 36
1212,126.9091292,37.40366725,경기 안양시 만안구 양화로127번길 9
1213,126.9091292,37.40366725,경기 안양시 만안구 양화로127번길 9
1214,126.9258676,37.39914499,경기 안양시 만안구 장내로 170
1215,126.9501625,37.39610146,경기 안양시 동안구 달안로 65
1216,126.9455649,37.40405726,경기 안양시 동안구 운곡로 34
1217,126.9470303,37.3937205,경기 안양시 동안구 비산동 1103-1
1218,126.9501625,37.39610146,경기 안양시 동안구 달안로 65
1219,126.961462,37.40614667,경기 안양시 동안구 관평로358번길 46
1220,126.961462,37.40614667,경기 안양시 동안구 관평로358번길 46
1221,126.9594329,37.39873599,경기 안양시 동안구 달안로 154
1222,126.9814946,37.38762649,경기 의왕시 복지로 109
1223,126.964248,37.39039408,경기 안양시 동안구 관평로138번길 39
1224,126.975576,37.37827999,경기 의왕시 갈미로 71
1225,126.9661425,37.37613323,경기 안양시 동안구 흥안대로223번길 30
1226,126.9563302,37.38178484,경기 안양시 동안구 동안로 28
1227,126.958603,37.36764137,경기 안양시 동안구 경수대로 504
1228,126.952493,37.38975922,경기 안양시 동안구 평촌대로217번길 63
1229,126.9563302,37.38178484,경기 안양시 동안구 동안로 28
1230,126.9661425,37.37613323,경기 안양시 동안구 흥안대로223번길 30
1231,126.768027,37.48804004,경기 부천시 중동 881
1232,126.7510401,37.50818796,경기 부천시 상동로117번길 48
1233,126.7921439,37.47623128,경기 부천시 호현로 433
1234,126.8035197,37.51667525,경기 부천시 성오로 25
1235,126.7991353,37.52517152,경기 부천시 성오로 129
1236,126.8559242,37.48335773,경기 광명시 광명로 947
1237,126.8569341,37.48023427,경기 광명시 광명로928번길 18-20
1238,126.8563183,37.47709801,경기 광명시 광명로888번길 26-6
1239,126.8521617,37.4751476,경기 광명시 광명로 849
1240,126.8486404,37.4710877,경기 광명시 광명로791번길 6
1241,126.8530661,37.46937236,경기 광명시 새터로 13
1242,126.8679106,37.49079965,경기 광명시 사성로 121
1243,126.8666221,37.48473262,경기 광명시 시청로 94
1244,126.8725508,37.47705897,경기 광명시 철산로 56
1245,126.8691663,37.46518356,경기 광명시 오리로 747
1246,126.874733,37.46472467,경기 광명시 안현로 25
1247,126.8816377,37.45871213,경기 광명시 금당로 28
1248,126.8777608,37.46569733,경기 광명시 안현로 54
1249,126.8849571,37.45224704,경기 광명시 소하로 25
1250,126.8802108,37.43211727,경기 광명시 성채로 52
1251,126.8513551,37.41544452,경기 광명시 서독로104번길 14
1252,127.0624397,36.96513181,경기 평택시 팽성읍 동서촌로 89
1253,126.9311676,36.98612358,경기 평택시 안중읍 안현로 400
1254,126.8852937,36.98281719,경기 평택시 포승읍 서동대로 1174-16
1255,127.0905901,37.10001213,경기 평택시 진위면 봉남길 61
1256,127.0353219,37.10824118,경기 평택시 서탄면 금암2길 122
1257,127.0177828,37.04234078,경기 평택시 고덕면 고덕로 283
1258,126.9802938,37.00773816,경기 평택시 오성면 숙성시장길 23
1259,126.9341317,37.03971071,경기 평택시 청북읍 청원로 2
1260,126.9215629,36.967339,경기 평택시 현덕면 인광길 84
1261,127.0731388,37.15232548,경기 오산시 경기대로 307
1262,127.0524434,37.07643254,경기 평택시 밀월로21번길 7
1263,127.0948844,37.04443431,경기 평택시 방여울로 117
1264,127.0637438,37.07989342,경기 평택시 지산3로 55-14
1265,127.0637438,37.07989342,경기 평택시 지산3로 55-14
1266,127.0523789,37.08394208,경기 평택시 신장로90번길 63
1267,127.0524367,37.07645236,경기 평택시 밀월로21번길 7
1268,127.0926386,36.98997124,경기 평택시 평택3로 9
1269,127.0804006,36.98927731,경기 평택시 원평2로 9
1270,127.1121676,37.010946,경기 평택시 비전2로 330
1271,127.1121676,37.010946,경기 평택시 비전2로 330
1272,127.1121676,37.010946,경기 평택시 비전2로 330
1273,127.1121676,37.010946,경기 평택시 비전2로 330
1274,127.0659065,37.90738328,경기 동두천시 장고갯로 140
1275,127.0499055,37.90121428,경기 동두천시 생연로 95
1276,127.0532303,37.90775008,경기 동두천시 생연로 172
1277,127.0659065,37.90738328,경기 동두천시 장고갯로 140
1278,127.0499055,37.90121428,경기 동두천시 생연로 95
1279,127.0499055,37.90121428,경기 동두천시 생연로 95
1280,127.0532303,37.90775008,경기 동두천시 생연로 172
1281,127.0499055,37.90121428,경기 동두천시 생연로 95
1282,126.8661548,37.310298,경기 안산시 상록구 성호로 53
1283,126.8608574,37.30544072,경기 안산시 상록구 이동로 46
1284,126.8510559,37.29712485,경기 안산시 상록구 석호로 171
1285,126.8518643,37.28981665,경기 안산시 상록구 감골1로 52
1286,126.8200458,37.29471023,경기 안산시 상록구 해양로 8
1287,126.8642418,37.28508483,경기 안산시 상록구 샘골로 16
1288,126.872288,37.29628467,경기 안산시 상록구 각골로 75
1289,126.8638244,37.30144358,경기 안산시 상록구 용신로 376
1290,126.8610974,37.33196021,경기 안산시 상록구 성호로 326
1291,126.8610974,37.33196021,경기 안산시 상록구 성호로 326
1292,126.8376346,37.32382556,경기 안산시 단원구 예술대학로 76
1293,126.872288,37.29628467,경기 안산시 상록구 각골로 75
1294,126.8733238,37.36187728,경기 안산시 상록구 장하로 315
1295,126.8125044,37.34501218,경기 안산시 단원구 선삼로 47
1296,126.8376346,37.32382556,경기 안산시 단원구 예술대학로 76
1297,126.8376346,37.32382556,경기 안산시 단원구 예술대학로 76
1298,126.8244035,37.31030108,경기 안산시 단원구 광덕2로 125
1299,126.7908594,37.33329495,경기 안산시 단원구 부부로 55
1300,126.7831459,37.334802,경기 안산시 단원구 삼일로 42-7
1301,126.796913,37.32791733,경기 안산시 단원구 원선로 31
1302,126.8168734,37.31000134,경기 안산시 단원구 초지동로 67
1303,126.804411,37.33430926,경기 안산시 단원구 선부광장서로 47
1304,126.8026619,37.33862409,경기 안산시 단원구 지곡로 46
1305,126.8125044,37.34501218,경기 안산시 단원구 선삼로 47
1306,126.5852851,37.24372019,경기 안산시 단원구 대부중앙로 97-9
1307,126.8296137,37.65941302,경기 고양시 덕양구 고양대로1315번길 71
1308,126.8758454,37.67740745,경기 고양시 덕양구 호국로 1261
1309,126.8543481,37.64492593,경기 고양시 덕양구 흥도로454번길 44
1310,126.8362985,37.65711868,경기 고양시 덕양구 호국로 793
1311,126.8329262,37.65293971,경기 고양시 덕양구 호국로742번길 6-6
1312,126.9205623,37.65191768,경기 고양시 덕양구 지축동 522-14
1313,126.8866085,37.64553077,경기 고양시 덕양구 동세로 30
1314,126.8866085,37.64553077,경기 고양시 덕양구 동세로 30
1315,126.9037479,37.70336002,경기 고양시 덕양구 벽제관로 5
